t,sp,unit,r_flw,f_flw,rpm,sps,top,cal%,vol_uL,mass_g,pumpOn
3603839,500,uL/min,268,494,12.9,1375,1419,0,39597,38.409,1
3603860,500,uL/min,-537,494,12.9,1375,1419,0,39597,38.409,1
3603881,500,uL/min,-145,494,12.9,1375,1419,0,39597,38.409,1
3603901,500,uL/min,29,494,12.9,1375,1419,0,39597,38.409,1
3603922,500,uL/min,153,494,12.9,1375,1419,0,39597,38.409,1
3603943,500,uL/min,141,494,12.9,1375,1419,0,39598,38.41,1
3603964,500,uL/min,205,493,12.9,1375,1419,0,39598,38.41,1
3603984,500,uL/min,316,493,12.9,1375,1419,0,39598,38.41,1
3604005,500,uL/min,445,493,12.9,1375,1419,0,39598,38.41,1
3604026,500,uL/min,529,493,12.9,1375,1419,0,39598,38.41,1
3604047,500,uL/min,651,493,12.9,1375,1419,0,39598,38.41,1
3604067,500,uL/min,739,493,12.9,1376,1418,0,39599,38.411,1
3604088,500,uL/min,858,493,12.9,1376,1418,0,39599,38.411,1
3604109,500,uL/min,768,493,12.9,1376,1418,0,39599,38.411,1
3604130,500,uL/min,867,493,12.9,1376,1418,0,39599,38.411,1
3604150,500,uL/min,817,493,12.9,1376,1418,0,39599,38.411,1
3604171,500,uL/min,766,493,12.9,1376,1418,0,39599,38.411,1
3604192,500,uL/min,797,493,12.9,1376,1418,0,39600,38.412,1
3604213,500,uL/min,778,493,12.9,1376,1418,0,39600,38.412,1
3604233,500,uL/min,722,493,12.9,1376,1418,0,39600,38.412,1
3604254,500,uL/min,660,493,12.9,1376,1418,0,39600,38.412,1
3604275,500,uL/min,638,493,12.9,1376,1418,0,39600,38.412,1
3604295,500,uL/min,694,493,12.9,1376,1418,0,39600,38.412,1
3604316,500,uL/min,640,493,12.9,1376,1418,0,39601,38.413,1
3604337,500,uL/min,684,493,12.9,1376,1418,0,39601,38.413,1
3604357,500,uL/min,736,493,12.9,1376,1418,0,39601,38.413,1
3604378,500,uL/min,641,492,12.9,1377,1417,0,39601,38.413,1
3604399,500,uL/min,611,492,12.9,1377,1417,0,39601,38.413,1
3604420,500,uL/min,568,492,12.9,1377,1417,0,39601,38.413,1
3604440,500,uL/min,611,492,12.9,1377,1417,0,39602,38.414,1
3604461,500,uL/min,534,492,12.9,1377,1417,0,39602,38.414,1
3604482,500,uL/min,450,492,12.9,1377,1417,0,39602,38.414,1
3604503,500,uL/min,407,492,12.9,1377,1417,0,39602,38.414,1
3604523,500,uL/min,421,492,12.9,1377,1417,0,39602,38.414,1
3604544,500,uL/min,337,492,12.9,1377,1417,0,39602,38.414,1
3604565,500,uL/min,236,492,12.9,1377,1417,0,39603,38.415,1
3604586,500,uL/min,-751,492,12.9,1377,1417,0,39603,38.415,1
3604606,500,uL/min,-66,492,12.9,1377,1417,0,39603,38.415,1
3604627,500,uL/min,19,492,12.9,1377,1417,0,39603,38.415,1
3604648,500,uL/min,121,492,12.9,1377,1417,0,39603,38.415,1
3604668,500,uL/min,177,492,12.9,1377,1417,0,39603,38.415,1
3604689,500,uL/min,207,492,12.9,1378,1416,0,39604,38.416,1
3604710,500,uL/min,290,492,12.9,1378,1416,0,39604,38.416,1
3604731,500,uL/min,385,492,12.9,1378,1416,0,39604,38.416,1
3604751,500,uL/min,429,492,12.9,1378,1416,0,39604,38.416,1
3604772,500,uL/min,584,492,12.9,1378,1416,0,39604,38.416,1
3604793,500,uL/min,686,492,12.9,1378,1416,0,39605,38.416,1
3604813,500,uL/min,781,492,12.9,1378,1416,0,39605,38.417,1
3604834,500,uL/min,770,492,12.9,1378,1416,0,39605,38.417,1
3604855,500,uL/min,870,492,12.9,1378,1416,0,39605,38.417,1
3604876,500,uL/min,929,492,12.9,1378,1416,0,39605,38.417,1
3604896,500,uL/min,927,492,12.9,1378,1416,0,39605,38.417,1
3604917,500,uL/min,826,492,12.9,1378,1416,0,39606,38.417,1
3604938,500,uL/min,775,492,12.9,1378,1416,0,39606,38.418,1
3604959,500,uL/min,757,492,12.9,1378,1416,0,39606,38.418,1
3604979,500,uL/min,652,492,12.9,1378,1416,0,39606,38.418,1
3605000,500,uL/min,639,492,12.9,1378,1416,0,39606,38.418,1
3605021,500,uL/min,628,492,12.9,1378,1416,0,39606,38.418,1
3605042,500,uL/min,668,492,12.9,1378,1416,0,39607,38.418,1
3605062,500,uL/min,657,492,12.9,1378,1416,0,39607,38.419,1
3605083,500,uL/min,586,492,12.9,1378,1416,0,39607,38.419,1
3605104,500,uL/min,578,492,12.9,1378,1416,0,39607,38.419,1
3605124,500,uL/min,496,492,12.9,1378,1416,0,39607,38.419,1
3605145,500,uL/min,565,492,12.9,1378,1416,0,39607,38.419,1
3605166,500,uL/min,548,492,12.9,1378,1416,0,39608,38.419,1
3605187,500,uL/min,519,492,12.9,1378,1416,0,39608,38.42,1
3605207,500,uL/min,472,492,12.9,1379,1415,0,39608,38.42,1
3605228,500,uL/min,450,492,12.9,1379,1415,0,39608,38.42,1
3605249,500,uL/min,425,492,12.9,1379,1415,0,39608,38.42,1
3605270,500,uL/min,396,492,12.9,1379,1415,0,39608,38.42,1
3605290,500,uL/min,294,492,12.9,1379,1415,0,39609,38.42,1
3605311,500,uL/min,-761,492,12.9,1379,1415,0,39609,38.42,1
3605332,500,uL/min,-37,492,12.9,1379,1415,0,39609,38.421,1
3605352,500,uL/min,13,492,12.9,1379,1415,0,39609,38.421,1
3605373,500,uL/min,101,492,12.9,1379,1415,0,39609,38.421,1
3605394,500,uL/min,178,492,12.9,1379,1415,0,39609,38.421,1
3605415,500,uL/min,214,492,12.9,1379,1415,0,39610,38.421,1
3605435,500,uL/min,329,492,12.9,1379,1415,0,39610,38.421,1
3605456,500,uL/min,373,492,12.9,1379,1415,0,39610,38.422,1
3605477,500,uL/min,432,492,12.9,1379,1415,0,39610,38.422,1
3605498,500,uL/min,559,492,12.9,1379,1415,0,39610,38.422,1
3605518,500,uL/min,609,492,12.9,1379,1415,0,39610,38.422,1
3605539,500,uL/min,663,492,12.9,1379,1415,0,39611,38.422,1
3605560,500,uL/min,721,492,12.9,1379,1415,0,39611,38.422,1
3605581,500,uL/min,860,492,12.9,1379,1415,0,39611,38.423,1
3605601,500,uL/min,916,492,12.9,1379,1415,0,39611,38.423,1
3605622,500,uL/min,845,492,12.9,1379,1415,0,39611,38.423,1
3605643,500,uL/min,845,492,12.9,1379,1415,0,39611,38.423,1
3605664,500,uL/min,826,492,12.9,1379,1415,0,39612,38.423,1
3605684,500,uL/min,804,492,12.9,1379,1415,0,39612,38.423,1
3605705,500,uL/min,725,492,12.9,1379,1415,0,39612,38.424,1
3605726,500,uL/min,725,492,12.9,1379,1415,0,39612,38.424,1
3605746,500,uL/min,749,492,12.9,1379,1415,0,39612,38.424,1
3605767,500,uL/min,732,492,12.9,1379,1415,0,39612,38.424,1
3605788,500,uL/min,718,492,12.9,1379,1415,0,39613,38.424,1
3605809,500,uL/min,649,492,12.9,1379,1415,0,39613,38.424,1
3605829,500,uL/min,486,492,12.9,1380,1414,0,39613,38.425,1
3605850,500,uL/min,548,492,12.9,1380,1414,0,39613,38.425,1
3605871,500,uL/min,572,492,12.9,1380,1414,0,39613,38.425,1
3605891,500,uL/min,527,492,12.9,1380,1414,0,39614,38.425,1
3605912,500,uL/min,446,492,12.9,1380,1414,0,39614,38.425,1
3605933,500,uL/min,415,492,12.9,1380,1414,0,39614,38.425,1
3605954,500,uL/min,388,492,12.9,1380,1414,0,39614,38.426,1
3605974,500,uL/min,369,492,12.9,1380,1414,0,39614,38.426,1
3605995,500,uL/min,360,492,12.9,1380,1414,0,39614,38.426,1
3606016,500,uL/min,264,492,12.9,1380,1414,0,39615,38.426,1
3606036,500,uL/min,-630,492,12.9,1380,1414,0,39615,38.426,1
3606057,500,uL/min,-136,493,12.9,1380,1414,0,39615,38.426,1
3606078,500,uL/min,58,493,12.9,1380,1414,0,39615,38.427,1
3606099,500,uL/min,175,493,12.9,1380,1414,0,39615,38.427,1
3606119,500,uL/min,189,493,12.9,1380,1414,0,39615,38.427,1
3606140,500,uL/min,249,493,12.9,1380,1414,0,39616,38.427,1
3606161,500,uL/min,357,493,12.9,1380,1414,0,39616,38.427,1
3606182,500,uL/min,395,493,12.9,1380,1414,0,39616,38.427,1
3606202,500,uL/min,513,493,12.9,1380,1414,0,39616,38.428,1
3606223,500,uL/min,627,493,12.9,1380,1414,0,39616,38.428,1
3606244,500,uL/min,540,493,12.9,1380,1414,0,39616,38.428,1
3606265,500,uL/min,615,493,12.9,1380,1414,0,39617,38.428,1
3606285,500,uL/min,761,493,12.9,1380,1414,0,39617,38.428,1
3606306,500,uL/min,919,493,12.9,1380,1414,0,39617,38.428,1
3606327,500,uL/min,853,493,12.9,1380,1414,0,39617,38.429,1
3606348,500,uL/min,762,493,12.9,1380,1414,0,39617,38.429,1
3606368,500,uL/min,390,493,12.9,1380,1414,0,39617,38.429,1
3606389,500,uL/min,44,493,12.9,1380,1414,0,39618,38.429,1
3606410,500,uL/min,1578,493,12.9,1380,1414,0,39618,38.429,1
3606430,500,uL/min,639,493,12.9,1380,1414,0,39618,38.429,1
3606451,500,uL/min,630,493,12.9,1380,1414,0,39618,38.43,1
3606472,500,uL/min,722,493,12.9,1380,1414,0,39618,38.43,1
3606493,500,uL/min,730,493,12.9,1380,1414,0,39618,38.43,1
3606514,500,uL/min,688,493,12.9,1380,1414,0,39619,38.43,1
3606534,500,uL/min,683,493,12.9,1380,1414,0,39619,38.43,1
3606555,500,uL/min,625,493,12.9,1380,1414,0,39619,38.43,1
3606576,500,uL/min,565,493,12.9,1380,1414,0,39619,38.431,1
3606596,500,uL/min,563,493,12.9,1380,1414,0,39619,38.431,1
3606617,500,uL/min,519,493,12.9,1380,1414,0,39619,38.431,1
3606638,500,uL/min,472,494,12.9,1380,1414,0,39620,38.431,1
3606659,500,uL/min,396,494,12.9,1380,1414,0,39620,38.431,1
3606679,500,uL/min,347,494,12.9,1380,1414,0,39620,38.431,1
3606700,500,uL/min,331,494,12.9,1380,1414,0,39620,38.432,1
3606721,500,uL/min,339,494,12.9,1380,1414,0,39620,38.432,1
3606742,500,uL/min,278,494,12.9,1380,1414,0,39621,38.432,1
3606762,500,uL/min,-611,494,12.9,1380,1414,0,39621,38.432,1
3606783,500,uL/min,-73,494,12.9,1380,1414,0,39621,38.432,1
3606804,500,uL/min,16,494,12.9,1380,1414,0,39621,38.432,1
3606825,500,uL/min,115,494,12.9,1380,1414,0,39621,38.433,1
3606845,500,uL/min,151,494,12.9,1380,1414,0,39621,38.433,1
3606866,500,uL/min,231,494,12.9,1380,1414,0,39622,38.433,1
3606887,500,uL/min,319,494,12.9,1380,1414,0,39622,38.433,1
3606908,500,uL/min,391,494,12.9,1380,1414,0,39622,38.433,1
3606928,500,uL/min,461,494,12.9,1380,1414,0,39622,38.433,1
3606949,500,uL/min,616,494,12.9,1380,1414,0,39622,38.434,1
3606970,500,uL/min,705,494,12.9,1381,1413,0,39622,38.434,1
3606991,500,uL/min,769,494,12.9,1381,1413,0,39623,38.434,1
3607011,500,uL/min,748,494,12.9,1381,1413,0,39623,38.434,1
3607032,500,uL/min,956,494,12.9,1381,1413,0,39623,38.434,1
3607053,500,uL/min,875,494,12.9,1381,1413,0,39623,38.434,1
3607073,500,uL/min,863,494,12.9,1381,1413,0,39623,38.435,1
3607094,500,uL/min,873,494,12.9,1381,1413,0,39623,38.435,1
3607115,500,uL/min,747,494,12.9,1381,1413,0,39624,38.435,1
3607136,500,uL/min,608,494,12.9,1381,1413,0,39624,38.435,1
3607157,500,uL/min,658,494,12.9,1381,1413,0,39624,38.435,1
3607177,500,uL/min,672,494,12.9,1381,1413,0,39624,38.435,1
3607198,500,uL/min,663,494,12.9,1381,1413,0,39624,38.436,1
3607219,500,uL/min,599,494,12.9,1381,1413,0,39624,38.436,1
3607239,500,uL/min,636,494,12.9,1381,1413,0,39625,38.436,1
3607260,500,uL/min,612,494,12.9,1381,1413,0,39625,38.436,1
3607281,500,uL/min,560,494,12.9,1381,1413,0,39625,38.436,1
3607302,500,uL/min,551,494,12.9,1381,1413,0,39625,38.436,1
3607322,500,uL/min,554,494,12.9,1381,1413,0,39625,38.437,1
3607343,500,uL/min,585,494,12.9,1381,1413,0,39625,38.437,1
3607364,500,uL/min,540,494,12.9,1381,1413,0,39626,38.437,1
3607384,500,uL/min,459,494,12.9,1381,1413,0,39626,38.437,1
3607405,500,uL/min,436,495,12.9,1381,1413,0,39626,38.437,1
3607426,500,uL/min,413,495,12.9,1381,1413,0,39626,38.437,1
3607447,500,uL/min,371,495,12.9,1381,1413,0,39626,38.438,1
3607467,500,uL/min,275,495,12.9,1381,1413,0,39626,38.438,1
3607488,500,uL/min,-776,495,13.0,1382,1412,0,39627,38.438,1
3607509,500,uL/min,-38,495,13.0,1382,1412,0,39627,38.438,1
3607530,500,uL/min,10,495,13.0,1382,1412,0,39627,38.438,1
3607550,500,uL/min,118,495,13.0,1382,1412,0,39627,38.438,1
3607571,500,uL/min,172,495,13.0,1382,1412,0,39627,38.439,1
3607592,500,uL/min,180,495,13.0,1382,1412,0,39628,38.439,1
3607613,500,uL/min,302,495,13.0,1382,1412,0,39628,38.439,1
3607633,500,uL/min,338,495,13.0,1382,1412,0,39628,38.439,1
3607654,500,uL/min,409,495,13.0,1382,1412,0,39628,38.439,1
3607675,500,uL/min,538,495,13.0,1382,1412,0,39628,38.439,1
3607695,500,uL/min,632,495,13.0,1382,1412,0,39628,38.44,1
3607716,500,uL/min,688,495,13.0,1382,1412,0,39629,38.44,1
3607737,500,uL/min,720,495,13.0,1382,1412,0,39629,38.44,1
3607758,500,uL/min,822,495,13.0,1382,1412,0,39629,38.44,1
3607778,500,uL/min,941,495,13.0,1382,1412,0,39629,38.44,1
3607799,500,uL/min,971,495,13.0,1382,1412,0,39629,38.44,1
3607820,500,uL/min,861,495,13.0,1382,1412,0,39629,38.441,1
3607841,500,uL/min,847,495,13.0,1382,1412,0,39630,38.441,1
3607861,500,uL/min,817,495,13.0,1382,1412,0,39630,38.441,1
3607882,500,uL/min,810,495,13.0,1382,1412,0,39630,38.441,1
3607903,500,uL/min,726,495,13.0,1382,1412,0,39630,38.441,1
3607924,500,uL/min,722,495,13.0,1382,1412,0,39630,38.441,1
3607944,500,uL/min,682,495,13.0,1382,1412,0,39630,38.441,1
3607965,500,uL/min,699,495,13.0,1382,1412,0,39631,38.442,1
3607986,500,uL/min,534,495,13.0,1382,1412,0,39631,38.442,1
3608006,500,uL/min,506,495,13.0,1383,1411,0,39631,38.442,1
3608027,500,uL/min,524,495,13.0,1383,1411,0,39631,38.442,1
3608048,500,uL/min,543,495,13.0,1383,1411,0,39631,38.442,1
3608069,500,uL/min,537,495,13.0,1383,1411,0,39631,38.442,1
3608089,500,uL/min,460,495,13.0,1383,1411,0,39632,38.443,1
3608110,500,uL/min,434,495,13.0,1383,1411,0,39632,38.443,1
3608131,500,uL/min,400,495,13.0,1383,1411,0,39632,38.443,1
3608152,500,uL/min,398,495,13.0,1383,1411,0,39632,38.443,1
3608172,500,uL/min,374,495,13.0,1383,1411,0,39632,38.443,1
3608193,500,uL/min,332,495,13.0,1383,1411,0,39632,38.443,1
3608214,500,uL/min,-603,494,13.0,1383,1411,0,39633,38.444,1
3608235,500,uL/min,-18,494,13.0,1383,1411,0,39633,38.444,1
3608255,500,uL/min,12,494,13.0,1383,1411,0,39633,38.444,1
3608276,500,uL/min,139,494,13.0,1383,1411,0,39633,38.444,1
3608297,500,uL/min,143,494,13.0,1383,1411,0,39633,38.444,1
3608317,500,uL/min,192,494,13.0,1383,1411,0,39633,38.444,1
3608338,500,uL/min,337,494,13.0,1383,1411,0,39634,38.445,1
3608359,500,uL/min,432,494,13.0,1383,1411,0,39634,38.445,1
3608380,500,uL/min,500,494,13.0,1383,1411,0,39634,38.445,1
3608400,500,uL/min,563,494,13.0,1383,1411,0,39634,38.445,1
3608421,500,uL/min,624,494,13.0,1384,1410,0,39634,38.445,1
3608442,500,uL/min,749,494,13.0,1384,1410,0,39635,38.445,1
3608463,500,uL/min,689,494,13.0,1384,1410,0,39635,38.446,1
3608483,500,uL/min,770,494,13.0,1384,1410,0,39635,38.446,1
3608504,500,uL/min,813,494,13.0,1384,1410,0,39635,38.446,1
3608525,500,uL/min,798,494,13.0,1384,1410,0,39635,38.446,1
3608546,500,uL/min,792,494,13.0,1384,1410,0,39635,38.446,1
3608566,500,uL/min,745,494,13.0,1384,1410,0,39636,38.446,1
3608587,500,uL/min,701,494,13.0,1384,1410,0,39636,38.447,1
3608608,500,uL/min,754,494,13.0,1384,1410,0,39636,38.447,1
3608628,500,uL/min,741,494,13.0,1384,1410,0,39636,38.447,1
3608649,500,uL/min,699,494,13.0,1384,1410,0,39636,38.447,1
3608670,500,uL/min,693,494,13.0,1384,1410,0,39636,38.447,1
3608691,500,uL/min,698,494,13.0,1384,1410,0,39637,38.447,1
3608711,500,uL/min,715,494,13.0,1384,1410,0,39637,38.448,1
3608732,500,uL/min,622,494,13.0,1385,1409,0,39637,38.448,1
3608753,500,uL/min,556,494,13.0,1385,1409,0,39637,38.448,1
3608773,500,uL/min,568,494,13.0,1385,1409,0,39637,38.448,1
3608794,500,uL/min,602,494,13.0,1385,1409,0,39637,38.448,1
3608815,500,uL/min,515,494,13.0,1385,1409,0,39638,38.448,1
3608836,500,uL/min,423,494,13.0,1385,1409,0,39638,38.449,1
3608856,500,uL/min,362,494,13.0,1385,1409,0,39638,38.449,1
3608877,500,uL/min,396,494,13.0,1385,1409,0,39638,38.449,1
3608898,500,uL/min,324,494,13.0,1385,1409,0,39638,38.449,1
3608919,500,uL/min,282,494,13.0,1385,1409,0,39638,38.449,1
3608939,500,uL/min,-709,494,13.0,1385,1409,0,39639,38.449,1
3608960,500,uL/min,-26,494,13.0,1385,1409,0,39639,38.45,1
3608981,500,uL/min,0,494,13.0,1385,1409,0,39639,38.45,1
3609002,500,uL/min,79,494,13.0,1385,1409,0,39639,38.45,1
3609022,500,uL/min,139,494,13.0,1385,1409,0,39639,38.45,1
3609043,500,uL/min,170,494,13.0,1386,1408,0,39639,38.45,1
3609064,500,uL/min,263,494,13.0,1386,1408,0,39640,38.45,1
3609085,500,uL/min,376,494,13.0,1386,1408,0,39640,38.451,1
3609105,500,uL/min,457,493,13.0,1386,1408,0,39640,38.451,1
3609126,500,uL/min,664,493,13.0,1386,1408,0,39640,38.451,1
3609147,500,uL/min,733,493,13.0,1386,1408,0,39640,38.451,1
3609167,500,uL/min,748,493,13.0,1386,1408,0,39640,38.451,1
3609188,500,uL/min,747,493,13.0,1386,1408,0,39641,38.451,1
3609209,500,uL/min,864,493,13.0,1386,1408,0,39641,38.452,1
3609230,500,uL/min,997,493,13.0,1386,1408,0,39641,38.452,1
3609250,500,uL/min,893,493,13.0,1386,1408,0,39641,38.452,1
3609271,500,uL/min,896,493,13.0,1386,1408,0,39641,38.452,1
3609292,500,uL/min,760,493,13.0,1386,1408,0,39642,38.452,1
3609313,500,uL/min,808,493,13.0,1386,1408,0,39642,38.452,1
3609333,500,uL/min,671,493,13.0,1386,1408,0,39642,38.453,1
3609354,500,uL/min,612,493,13.0,1387,1407,0,39642,38.453,1
3609375,500,uL/min,650,493,13.0,1387,1407,0,39642,38.453,1
3609395,500,uL/min,653,493,13.0,1387,1407,0,39642,38.453,1
3609416,500,uL/min,671,493,13.0,1387,1407,0,39643,38.453,1
3609437,500,uL/min,583,493,13.0,1387,1407,0,39643,38.453,1
3609458,500,uL/min,517,493,13.0,1387,1407,0,39643,38.454,1
3609478,500,uL/min,548,493,13.0,1387,1407,0,39643,38.454,1
3609499,500,uL/min,543,493,13.0,1387,1407,0,39643,38.454,1
3609520,500,uL/min,494,493,13.0,1387,1407,0,39643,38.454,1
3609540,500,uL/min,484,493,13.0,1387,1407,0,39644,38.454,1
3609561,500,uL/min,470,493,13.0,1387,1407,0,39644,38.454,1
3609582,500,uL/min,437,493,13.0,1387,1407,0,39644,38.455,1
3609603,500,uL/min,432,493,13.0,1387,1407,0,39644,38.455,1
3609623,500,uL/min,381,493,13.0,1387,1407,0,39644,38.455,1
3609644,500,uL/min,306,493,13.0,1387,1407,0,39644,38.455,1
3609665,500,uL/min,-693,493,13.0,1387,1407,0,39645,38.455,1
3609686,500,uL/min,12,493,13.0,1387,1407,0,39645,38.455,1
3609706,500,uL/min,20,493,13.0,1387,1407,0,39645,38.456,1
3609727,500,uL/min,156,493,13.0,1387,1407,0,39645,38.456,1
3609748,500,uL/min,189,493,13.0,1387,1407,0,39645,38.456,1
3609768,500,uL/min,260,493,13.0,1388,1406,0,39645,38.456,1
3609789,500,uL/min,350,493,13.0,1388,1406,0,39646,38.456,1
3609810,500,uL/min,398,493,13.0,1388,1406,0,39646,38.456,1
3609831,500,uL/min,477,493,13.0,1388,1406,0,39646,38.457,1
3609851,500,uL/min,515,492,13.0,1388,1406,0,39646,38.457,1
3609872,500,uL/min,623,492,13.0,1388,1406,0,39646,38.457,1
3609893,500,uL/min,707,492,13.0,1388,1406,0,39646,38.457,1
3609914,500,uL/min,685,492,13.0,1388,1406,0,39647,38.457,1
3609934,500,uL/min,805,492,13.0,1388,1406,0,39647,38.457,1
3609955,500,uL/min,835,492,13.0,1388,1406,0,39647,38.458,1
3609976,500,uL/min,724,492,13.0,1388,1406,0,39647,38.458,1
3609997,500,uL/min,746,492,13.0,1388,1406,0,39647,38.458,1
3610017,500,uL/min,773,492,13.0,1388,1406,0,39647,38.458,1
3610038,500,uL/min,769,492,13.0,1388,1406,0,39648,38.458,1
3610059,500,uL/min,708,492,13.0,1388,1406,0,39648,38.458,1
3610080,500,uL/min,706,492,13.0,1389,1405,0,39648,38.459,1
3610100,500,uL/min,777,492,13.0,1389,1405,0,39648,38.459,1
3610121,500,uL/min,755,492,13.0,1389,1405,0,39648,38.459,1
3610142,500,uL/min,685,492,13.0,1389,1405,0,39648,38.459,1
3610163,500,uL/min,698,492,13.0,1389,1405,0,39649,38.459,1
3610183,500,uL/min,649,492,13.0,1389,1405,0,39649,38.459,1
3610204,500,uL/min,597,492,13.0,1389,1405,0,39649,38.46,1
3610225,500,uL/min,557,492,13.0,1389,1405,0,39649,38.46,1
3610246,500,uL/min,511,492,13.0,1389,1405,0,39649,38.46,1
3610266,500,uL/min,434,492,13.0,1389,1405,0,39650,38.46,1
3610287,500,uL/min,394,492,13.0,1389,1405,0,39650,38.46,1
3610308,500,uL/min,352,492,13.0,1389,1405,0,39650,38.46,1
3610329,500,uL/min,346,492,13.0,1389,1405,0,39650,38.461,1
3610349,500,uL/min,344,492,13.0,1389,1405,0,39650,38.461,1
3610370,500,uL/min,202,492,13.0,1389,1405,0,39650,38.461,1
3610391,500,uL/min,-581,492,13.0,1390,1404,0,39651,38.461,1
3610411,500,uL/min,-106,492,13.0,1390,1404,0,39651,38.461,1
3610432,500,uL/min,57,492,13.0,1390,1404,0,39651,38.461,1
3610453,500,uL/min,187,492,13.0,1390,1404,0,39651,38.462,1
3610474,500,uL/min,214,492,13.0,1390,1404,0,39651,38.462,1
3610494,500,uL/min,282,492,13.0,1390,1404,0,39651,38.462,1
3610515,500,uL/min,310,492,13.0,1390,1404,0,39652,38.462,1
3610536,500,uL/min,411,492,13.0,1390,1404,0,39652,38.462,1
3610557,500,uL/min,584,492,13.0,1390,1404,0,39652,38.462,1
3610577,500,uL/min,640,492,13.0,1390,1404,0,39652,38.462,1
3610598,500,uL/min,755,492,13.0,1390,1404,0,39652,38.463,1
3610619,500,uL/min,744,492,13.0,1390,1404,0,39652,38.463,1
3610640,500,uL/min,827,492,13.0,1390,1404,0,39653,38.463,1
3610660,500,uL/min,975,492,13.0,1390,1404,0,39653,38.463,1
3610681,500,uL/min,909,492,13.0,1390,1404,0,39653,38.463,1
3610702,500,uL/min,835,492,13.0,1390,1404,0,39653,38.463,1
3610722,500,uL/min,807,492,13.0,1390,1404,0,39653,38.464,1
3610743,500,uL/min,758,492,13.0,1390,1404,0,39653,38.464,1
3610764,500,uL/min,703,492,13.0,1390,1404,0,39654,38.464,1
3610785,500,uL/min,670,492,13.0,1390,1404,0,39654,38.464,1
3610805,500,uL/min,624,492,13.0,1391,1403,0,39654,38.464,1
3610826,500,uL/min,622,492,13.0,1391,1403,0,39654,38.464,1
3610847,500,uL/min,634,492,13.0,1391,1403,0,39654,38.465,1
3610867,500,uL/min,643,492,13.0,1391,1403,0,39654,38.465,1
3610888,500,uL/min,646,492,13.0,1391,1403,0,39655,38.465,1
3610909,500,uL/min,518,492,13.0,1391,1403,0,39655,38.465,1
3610930,500,uL/min,533,492,13.0,1391,1403,0,39655,38.465,1
3610950,500,uL/min,476,492,13.0,1391,1403,0,39655,38.465,1
3610971,500,uL/min,513,492,13.0,1391,1403,0,39655,38.466,1
3610992,500,uL/min,460,492,13.0,1391,1403,0,39655,38.466,1
3611013,500,uL/min,431,492,13.0,1391,1403,0,39656,38.466,1
3611033,500,uL/min,409,492,13.0,1391,1403,0,39656,38.466,1
3611054,500,uL/min,403,492,13.0,1391,1403,0,39656,38.466,1
3611075,500,uL/min,359,492,13.0,1391,1403,0,39656,38.466,1
3611096,500,uL/min,-509,492,13.0,1391,1403,0,39656,38.467,1
3611116,500,uL/min,1,492,13.0,1391,1403,0,39656,38.467,1
3611137,500,uL/min,-14,492,13.0,1391,1403,0,39657,38.467,1
3611158,500,uL/min,87,492,13.0,1391,1403,0,39657,38.467,1
3611178,500,uL/min,149,492,13.0,1391,1403,0,39657,38.467,1
3611199,500,uL/min,222,492,13.0,1391,1403,0,39657,38.467,1
3611220,500,uL/min,357,492,13.0,1391,1403,0,39657,38.468,1
3611241,500,uL/min,385,492,13.0,1391,1403,0,39657,38.468,1
3611261,500,uL/min,412,492,13.0,1391,1403,0,39658,38.468,1
3611282,500,uL/min,518,492,13.0,1391,1403,0,39658,38.468,1
3611303,500,uL/min,706,492,13.0,1391,1403,0,39658,38.468,1
3611324,500,uL/min,727,492,13.0,1391,1403,0,39658,38.468,1
3611344,500,uL/min,633,492,13.0,1391,1403,0,39658,38.469,1
3611365,500,uL/min,742,492,13.0,1391,1403,0,39659,38.469,1
3611386,500,uL/min,890,492,13.0,1391,1403,0,39659,38.469,1
3611407,500,uL/min,798,492,13.0,1391,1403,0,39659,38.469,1
3611427,500,uL/min,762,492,13.1,1392,1402,0,39659,38.469,1
3611448,500,uL/min,700,492,13.1,1392,1402,0,39659,38.469,1
3611469,500,uL/min,723,492,13.1,1392,1402,0,39659,38.47,1
3611490,500,uL/min,680,492,13.1,1392,1402,0,39660,38.47,1
3611510,500,uL/min,683,492,13.1,1392,1402,0,39660,38.47,1
3611531,500,uL/min,682,492,13.1,1392,1402,0,39660,38.47,1
3611552,500,uL/min,676,492,13.1,1392,1402,0,39660,38.47,1
3611573,500,uL/min,700,492,13.1,1392,1402,0,39660,38.47,1
3611593,500,uL/min,695,492,13.1,1392,1402,0,39660,38.471,1
3611614,500,uL/min,616,492,13.1,1392,1402,0,39661,38.471,1
3611635,500,uL/min,565,492,13.1,1392,1402,0,39661,38.471,1
3611656,500,uL/min,559,492,13.1,1392,1402,0,39661,38.471,1
