id,t,sp,unit,r_flw,f_flw,rpm_cmd,rpm_sp,sps,top,cal%,vol_uL,mass_g,pumpOn
3,984081,37,rpm,183,351,36.5,36.5,3893,500,0,857,0.832,1
3,984102,37,rpm,28,351,36.5,36.5,3893,500,0,858,0.832,1
3,984122,37,rpm,13,351,36.5,36.5,3893,500,0,858,0.832,1
3,984143,37,rpm,12,351,36.5,36.5,3893,500,0,858,0.832,1
3,984164,37,rpm,54,351,36.5,36.5,3893,500,0,858,0.832,1
3,984184,37,rpm,342,351,36.5,36.5,3893,500,0,858,0.832,1
3,984205,37,rpm,594,351,36.5,36.5,3893,500,0,858,0.832,1
3,984225,37,rpm,673,351,36.5,36.5,3893,500,0,858,0.833,1
3,984246,37,rpm,715,351,36.5,36.5,3893,500,0,858,0.833,1
3,984266,37,rpm,643,351,36.5,36.5,3893,500,0,859,0.833,1
3,984287,37,rpm,504,351,36.5,36.5,3893,500,0,859,0.833,1
3,984307,37,rpm,394,351,36.5,36.5,3893,500,0,859,0.833,1
3,984328,37,rpm,311,351,36.5,36.5,3893,500,0,859,0.833,1
3,984349,37,rpm,51,351,36.5,36.5,3893,500,0,859,0.833,1
3,984369,37,rpm,17,351,36.5,36.5,3893,500,0,859,0.833,1
3,984390,37,rpm,13,351,36.5,36.5,3893,500,0,859,0.833,1
3,984410,37,rpm,36,351,36.5,36.5,3893,500,0,859,0.834,1
3,984431,37,rpm,262,351,36.5,36.5,3893,500,0,859,0.834,1
3,984451,37,rpm,605,351,36.5,36.5,3893,500,0,860,0.834,1
3,984472,37,rpm,683,351,36.5,36.5,3893,500,0,860,0.834,1
3,984492,37,rpm,706,351,36.5,36.5,3893,500,0,860,0.834,1
3,984513,37,rpm,670,351,36.5,36.5,3893,500,0,860,0.834,1
3,984534,37,rpm,570,351,36.5,36.5,3893,500,0,860,0.834,1
3,984554,37,rpm,460,351,36.5,36.5,3893,500,0,860,0.834,1
3,984575,37,rpm,366,351,36.5,36.5,3893,500,0,860,0.835,1
3,984595,37,rpm,165,351,36.5,36.5,3893,500,0,860,0.835,1
3,984616,37,rpm,26,351,36.5,36.5,3893,500,0,861,0.835,1
3,984636,37,rpm,14,351,36.5,36.5,3893,500,0,861,0.835,1
3,984657,37,rpm,21,351,36.5,36.5,3893,500,0,861,0.835,1
3,984678,37,rpm,122,351,36.5,36.5,3893,500,0,861,0.835,1
3,984698,37,rpm,462,351,36.5,36.5,3893,500,0,861,0.835,1
3,984719,37,rpm,619,351,36.5,36.5,3893,500,0,861,0.835,1
3,984739,37,rpm,679,351,36.5,36.5,3893,500,0,861,0.835,1
3,984760,37,rpm,649,351,36.5,36.5,3893,500,0,861,0.836,1
3,984780,37,rpm,589,351,36.5,36.5,3893,500,0,862,0.836,1
3,984801,37,rpm,474,351,36.5,36.5,3893,500,0,862,0.836,1
3,984821,37,rpm,390,351,36.5,36.5,3893,500,0,862,0.836,1
3,984842,37,rpm,266,351,36.5,36.5,3893,500,0,862,0.836,1
3,984863,37,rpm,32,351,36.5,36.5,3893,500,0,862,0.836,1
3,984883,37,rpm,15,351,36.5,36.5,3893,500,0,862,0.836,1
3,984904,37,rpm,14,351,36.5,36.5,3893,500,0,862,0.836,1
3,984924,37,rpm,46,351,36.5,36.5,3893,500,0,862,0.837,1
3,984945,37,rpm,250,351,36.5,36.5,3893,500,0,863,0.837,1
3,984965,37,rpm,526,351,36.5,36.5,3893,500,0,863,0.837,1
3,984986,37,rpm,727,351,36.5,36.5,3893,500,0,863,0.837,1
3,985006,37,rpm,762,351,36.5,36.5,3893,500,0,863,0.837,1
3,985027,37,rpm,690,351,36.5,36.5,3893,500,0,863,0.837,1
3,985048,37,rpm,553,351,36.5,36.5,3893,500,0,863,0.837,1
3,985068,37,rpm,393,351,36.5,36.5,3893,500,0,863,0.837,1
3,985089,37,rpm,307,351,36.5,36.5,3893,500,0,863,0.837,1
3,985109,37,rpm,190,351,36.5,36.5,3893,500,0,863,0.838,1
3,985130,37,rpm,28,351,36.5,36.5,3893,500,0,864,0.838,1
3,985150,37,rpm,13,351,36.5,36.5,3893,500,0,864,0.838,1
3,985171,37,rpm,13,351,36.5,36.5,3893,500,0,864,0.838,1
3,985192,37,rpm,52,351,36.5,36.5,3893,500,0,864,0.838,1
3,985212,37,rpm,278,351,36.5,36.5,3893,500,0,864,0.838,1
3,985233,37,rpm,537,351,36.5,36.5,3893,500,0,864,0.838,1
3,985253,37,rpm,727,351,36.5,36.5,3893,500,0,864,0.838,1
3,985274,37,rpm,718,351,36.5,36.5,3893,500,0,864,0.838,1
3,985294,37,rpm,650,351,36.5,36.5,3893,500,0,865,0.839,1
3,985315,37,rpm,490,351,36.5,36.5,3893,500,0,865,0.839,1
3,985336,37,rpm,358,351,36.5,36.5,3893,500,0,865,0.839,1
3,985356,37,rpm,299,351,36.5,36.5,3893,500,0,865,0.839,1
3,985377,37,rpm,96,351,36.5,36.5,3893,500,0,865,0.839,1
3,985397,37,rpm,19,351,36.5,36.5,3893,500,0,865,0.839,1
3,985418,37,rpm,12,351,36.5,36.5,3893,500,0,865,0.839,1
3,985438,37,rpm,23,351,36.5,36.5,3893,500,0,865,0.839,1
3,985459,37,rpm,147,351,36.5,36.5,3893,500,0,866,0.84,1
3,985480,37,rpm,500,351,36.5,36.5,3893,500,0,866,0.84,1
3,985500,37,rpm,752,351,36.5,36.5,3893,500,0,866,0.84,1
3,985521,37,rpm,791,351,36.5,36.5,3893,500,0,866,0.84,1
3,985541,37,rpm,705,351,36.5,36.5,3893,500,0,866,0.84,1
3,985562,37,rpm,559,351,36.5,36.5,3893,500,0,866,0.84,1
3,985582,37,rpm,399,351,36.5,36.5,3893,500,0,866,0.84,1
3,985603,37,rpm,277,351,36.5,36.5,3893,500,0,866,0.84,1
3,985623,37,rpm,188,351,36.5,36.5,3893,500,0,866,0.84,1
3,985644,37,rpm,29,351,36.5,36.5,3893,500,0,867,0.841,1
3,985665,37,rpm,13,351,36.5,36.5,3893,500,0,867,0.841,1
3,985685,37,rpm,12,351,36.5,36.5,3893,500,0,867,0.841,1
3,985706,37,rpm,48,351,36.5,36.5,3893,500,0,867,0.841,1
3,985726,37,rpm,330,351,36.5,36.5,3893,500,0,867,0.841,1
3,985747,37,rpm,598,351,36.5,36.5,3893,500,0,867,0.841,1
3,985767,37,rpm,698,351,36.5,36.5,3893,500,0,867,0.841,1
3,985788,37,rpm,739,351,36.5,36.5,3893,500,0,867,0.841,1
3,985808,37,rpm,648,351,36.5,36.5,3893,500,0,868,0.842,1
3,985829,37,rpm,505,351,36.5,36.5,3893,500,0,868,0.842,1
3,985849,37,rpm,379,351,36.5,36.5,3893,500,0,868,0.842,1
3,985870,37,rpm,303,351,36.5,36.5,3893,500,0,868,0.842,1
3,985890,37,rpm,59,351,36.5,36.5,3893,500,0,868,0.842,1
3,985911,37,rpm,18,351,36.5,36.5,3893,500,0,868,0.842,1
3,985932,37,rpm,13,351,36.5,36.5,3893,500,0,868,0.842,1
3,985952,37,rpm,34,351,36.5,36.5,3893,500,0,868,0.842,1
3,985973,37,rpm,255,351,36.5,36.5,3893,500,0,869,0.842,1
3,985993,37,rpm,596,351,36.5,36.5,3893,500,0,869,0.843,1
3,986014,37,rpm,681,351,36.5,36.5,3893,500,0,869,0.843,1
3,986034,37,rpm,702,351,36.5,36.5,3893,500,0,869,0.843,1
3,986055,37,rpm,671,351,36.5,36.5,3893,500,0,869,0.843,1
3,986076,37,rpm,577,351,36.5,36.5,3893,500,0,869,0.843,1
3,986096,37,rpm,463,351,36.5,36.5,3893,500,0,869,0.843,1
3,986117,37,rpm,374,351,36.5,36.5,3893,500,0,869,0.843,1
3,986137,37,rpm,181,351,36.5,36.5,3893,500,0,869,0.843,1
3,986158,37,rpm,27,351,36.5,36.5,3893,500,0,870,0.844,1
3,986178,37,rpm,14,351,36.5,36.5,3893,500,0,870,0.844,1
3,986199,37,rpm,19,351,36.5,36.5,3893,500,0,870,0.844,1
3,986220,37,rpm,102,351,36.5,36.5,3893,500,0,870,0.844,1
3,986240,37,rpm,435,351,36.5,36.5,3893,500,0,870,0.844,1
3,986261,37,rpm,616,351,36.5,36.5,3893,500,0,870,0.844,1
3,986281,37,rpm,675,351,36.5,36.5,3893,500,0,870,0.844,1
3,986302,37,rpm,647,351,36.5,36.5,3893,500,0,870,0.844,1
3,986322,37,rpm,594,351,36.5,36.5,3893,500,0,871,0.844,1
3,986343,37,rpm,478,351,36.5,36.5,3893,500,0,871,0.845,1
3,986363,37,rpm,394,351,36.5,36.5,3893,500,0,871,0.845,1
3,986384,37,rpm,274,351,36.5,36.5,3893,500,0,871,0.845,1
3,986405,37,rpm,33,351,36.5,36.5,3893,500,0,871,0.845,1
3,986425,37,rpm,15,351,36.5,36.5,3893,500,0,871,0.845,1
3,986446,37,rpm,13,351,36.5,36.5,3893,500,0,871,0.845,1
3,986466,37,rpm,43,351,36.5,36.5,3893,500,0,871,0.845,1
3,986487,37,rpm,244,351,36.5,36.5,3893,500,0,872,0.845,1
3,986507,37,rpm,567,351,36.5,36.5,3893,500,0,872,0.845,1
3,986528,37,rpm,763,351,36.5,36.5,3893,500,0,872,0.846,1
3,986549,37,rpm,774,351,36.5,36.5,3893,500,0,872,0.846,1
3,986569,37,rpm,681,351,36.5,36.5,3893,500,0,872,0.846,1
3,986590,37,rpm,547,351,36.5,36.5,3893,500,0,872,0.846,1
3,986610,37,rpm,395,351,36.5,36.5,3893,500,0,872,0.846,1
3,986631,37,rpm,290,351,36.5,36.5,3893,500,0,872,0.846,1
3,986651,37,rpm,193,351,36.5,36.5,3893,500,0,872,0.846,1
3,986672,37,rpm,28,351,36.5,36.5,3893,500,0,873,0.846,1
3,986693,37,rpm,13,351,36.5,36.5,3893,500,0,873,0.847,1
3,986713,37,rpm,13,351,36.5,36.5,3893,500,0,873,0.847,1
3,986734,37,rpm,50,351,36.5,36.5,3893,500,0,873,0.847,1
3,986754,37,rpm,270,351,36.5,36.5,3893,500,0,873,0.847,1
3,986775,37,rpm,556,351,36.5,36.5,3893,500,0,873,0.847,1
3,986795,37,rpm,695,351,36.5,36.5,3893,500,0,873,0.847,1
3,986816,37,rpm,737,351,36.5,36.5,3893,500,0,873,0.847,1
3,986836,37,rpm,655,351,36.5,36.5,3893,500,0,874,0.847,1
3,986857,37,rpm,490,351,36.5,36.5,3893,500,0,874,0.847,1
3,986877,37,rpm,343,351,36.5,36.5,3893,500,0,874,0.848,1
3,986898,37,rpm,283,351,36.5,36.5,3893,500,0,874,0.848,1
3,986918,37,rpm,106,351,36.5,36.5,3893,500,0,874,0.848,1
3,986939,37,rpm,20,351,36.5,36.5,3893,500,0,874,0.848,1
3,986960,37,rpm,12,351,36.5,36.5,3893,500,0,874,0.848,1
3,986980,37,rpm,20,351,36.5,36.5,3893,500,0,874,0.848,1
3,987001,37,rpm,132,351,36.5,36.5,3893,500,0,875,0.848,1
3,987021,37,rpm,471,351,36.5,36.5,3893,500,0,875,0.848,1
3,987042,37,rpm,746,351,36.5,36.5,3893,500,0,875,0.849,1
3,987062,37,rpm,802,351,36.5,36.5,3893,500,0,875,0.849,1
3,987083,37,rpm,712,351,36.5,36.5,3893,500,0,875,0.849,1
3,987103,37,rpm,571,351,36.5,36.5,3893,500,0,875,0.849,1
3,987124,37,rpm,409,351,36.5,36.5,3893,500,0,875,0.849,1
3,987145,37,rpm,284,351,36.5,36.5,3893,500,0,875,0.849,1
3,987165,37,rpm,201,351,36.5,36.5,3893,500,0,875,0.849,1
3,987186,37,rpm,31,351,36.5,36.5,3893,500,0,876,0.849,1
3,987206,37,rpm,14,351,36.5,36.5,3893,500,0,876,0.849,1
3,987227,37,rpm,12,351,36.5,36.5,3893,500,0,876,0.85,1
3,987248,37,rpm,43,351,36.5,36.5,3893,500,0,876,0.85,1
3,987268,37,rpm,298,351,36.5,36.5,3893,500,0,876,0.85,1
3,987289,37,rpm,586,351,36.5,36.5,3893,500,0,876,0.85,1
3,987309,37,rpm,665,351,36.5,36.5,3893,500,0,876,0.85,1
3,987330,37,rpm,711,351,36.5,36.5,3893,500,0,876,0.85,1
3,987351,37,rpm,655,351,36.5,36.5,3893,500,0,877,0.85,1
3,987371,37,rpm,515,351,36.5,36.5,3893,500,0,877,0.85,1
3,987392,37,rpm,397,351,36.5,36.5,3893,500,0,877,0.851,1
3,987412,37,rpm,316,351,36.5,36.5,3893,500,0,877,0.851,1
3,987433,37,rpm,65,351,36.5,36.5,3893,500,0,877,0.851,1
3,987453,37,rpm,18,351,36.5,36.5,3893,500,0,877,0.851,1
3,987474,37,rpm,13,351,36.5,36.5,3893,500,0,877,0.851,1
3,987494,37,rpm,30,351,36.5,36.5,3893,500,0,877,0.851,1
3,987515,37,rpm,228,351,36.5,36.5,3893,500,0,878,0.851,1
3,987536,37,rpm,595,351,36.5,36.5,3893,500,0,878,0.851,1
3,987556,37,rpm,679,351,36.5,36.5,3893,500,0,878,0.851,1
3,987577,37,rpm,708,351,36.5,36.5,3893,500,0,878,0.852,1
3,987597,37,rpm,673,351,36.5,36.5,3893,500,0,878,0.852,1
3,987618,37,rpm,585,351,36.5,36.5,3893,500,0,878,0.852,1
3,987638,37,rpm,470,351,36.5,36.5,3893,500,0,878,0.852,1
3,987659,37,rpm,376,351,36.5,36.5,3893,500,0,878,0.852,1
3,987679,37,rpm,189,351,36.5,36.5,3893,500,0,878,0.852,1
3,987700,37,rpm,28,351,36.5,36.5,3893,500,0,879,0.852,1
3,987720,37,rpm,14,351,36.5,36.5,3893,500,0,879,0.852,1
3,987741,37,rpm,19,351,36.5,36.5,3893,500,0,879,0.852,1
3,987762,37,rpm,97,351,36.5,36.5,3893,500,0,879,0.853,1
3,987782,37,rpm,423,351,36.5,36.5,3893,500,0,879,0.853,1
3,987803,37,rpm,612,351,36.5,36.5,3893,500,0,879,0.853,1
3,987823,37,rpm,674,351,36.5,36.5,3893,500,0,879,0.853,1
3,987844,37,rpm,649,351,36.5,36.5,3893,500,0,879,0.853,1
3,987864,37,rpm,604,351,36.5,36.5,3893,500,0,880,0.853,1
3,987885,37,rpm,480,351,36.5,36.5,3893,500,0,880,0.853,1
3,987906,37,rpm,399,351,36.5,36.5,3893,500,0,880,0.853,1
3,987926,37,rpm,289,351,36.5,36.5,3893,500,0,880,0.854,1
3,987947,37,rpm,36,351,36.5,36.5,3893,500,0,880,0.854,1
3,987967,37,rpm,16,351,36.5,36.5,3893,500,0,880,0.854,1
3,987988,37,rpm,13,351,36.5,36.5,3893,500,0,880,0.854,1
3,988008,37,rpm,39,351,36.5,36.5,3893,500,0,880,0.854,1
3,988029,37,rpm,220,351,36.5,36.5,3893,500,0,881,0.854,1
3,988050,37,rpm,515,351,36.5,36.5,3893,500,0,881,0.854,1
3,988070,37,rpm,723,351,36.5,36.5,3893,500,0,881,0.854,1
3,988091,37,rpm,777,351,36.5,36.5,3893,500,0,881,0.854,1
3,988111,37,rpm,704,351,36.5,36.5,3893,500,0,881,0.855,1
3,988132,37,rpm,562,351,36.5,36.5,3893,500,0,881,0.855,1
3,988152,37,rpm,402,351,36.5,36.5,3893,500,0,881,0.855,1
3,988173,37,rpm,302,351,36.5,36.5,3893,500,0,881,0.855,1
3,988194,37,rpm,207,351,36.5,36.5,3893,500,0,882,0.855,1
3,988214,37,rpm,29,351,36.5,36.5,3893,500,0,882,0.855,1
3,988235,37,rpm,14,351,36.5,36.5,3893,500,0,882,0.855,1
3,988255,37,rpm,12,351,36.5,36.5,3893,500,0,882,0.855,1
3,988276,37,rpm,46,351,36.5,36.5,3893,500,0,882,0.856,1
3,988296,37,rpm,259,351,36.5,36.5,3893,500,0,882,0.856,1
3,988317,37,rpm,534,351,36.5,36.5,3893,500,0,882,0.856,1
3,988337,37,rpm,739,351,36.5,36.5,3893,500,0,882,0.856,1
3,988358,37,rpm,734,351,36.5,36.5,3893,500,0,882,0.856,1
3,988379,37,rpm,657,351,36.5,36.5,3893,500,0,883,0.856,1
3,988399,37,rpm,502,351,36.5,36.5,3893,500,0,883,0.856,1
3,988420,37,rpm,360,351,36.5,36.5,3893,500,0,883,0.856,1
3,988440,37,rpm,290,351,36.5,36.5,3893,500,0,883,0.856,1
3,988461,37,rpm,119,351,36.5,36.5,3893,500,0,883,0.857,1
3,988482,37,rpm,21,351,36.5,36.5,3893,500,0,883,0.857,1
3,988502,37,rpm,12,351,36.5,36.5,3893,500,0,883,0.857,1
3,988523,37,rpm,19,351,36.5,36.5,3893,500,0,883,0.857,1
3,988543,37,rpm,118,351,36.5,36.5,3893,500,0,884,0.857,1
3,988564,37,rpm,448,351,36.5,36.5,3893,500,0,884,0.857,1
3,988584,37,rpm,731,351,36.5,36.5,3893,500,0,884,0.857,1
3,988605,37,rpm,792,351,36.5,36.5,3893,500,0,884,0.857,1
3,988626,37,rpm,711,351,36.5,36.5,3893,500,0,884,0.858,1
3,988646,37,rpm,575,351,36.5,36.5,3893,500,0,884,0.858,1
3,988667,37,rpm,411,351,36.5,36.5,3893,500,0,884,0.858,1
3,988687,37,rpm,283,351,36.5,36.5,3893,500,0,884,0.858,1
3,988708,37,rpm,202,351,36.5,36.5,3893,500,0,885,0.858,1
3,988728,37,rpm,31,351,36.5,36.5,3893,500,0,885,0.858,1
3,988749,37,rpm,14,351,36.5,36.5,3893,500,0,885,0.858,1
3,988770,37,rpm,12,351,36.5,36.5,3893,500,0,885,0.858,1
3,988790,37,rpm,45,351,36.5,36.5,3893,500,0,885,0.858,1
3,988811,37,rpm,310,351,36.5,36.5,3893,500,0,885,0.859,1
3,988831,37,rpm,589,351,36.5,36.5,3893,500,0,885,0.859,1
3,988852,37,rpm,690,351,36.5,36.5,3893,500,0,885,0.859,1
3,988872,37,rpm,723,351,36.5,36.5,3893,500,0,885,0.859,1
3,988893,37,rpm,659,351,36.5,36.5,3893,500,0,886,0.859,1
3,988914,37,rpm,514,351,36.5,36.5,3893,500,0,886,0.859,1
3,988934,37,rpm,390,351,36.5,36.5,3893,500,0,886,0.859,1
3,988955,37,rpm,314,351,36.5,36.5,3893,500,0,886,0.859,1
3,988975,37,rpm,70,351,36.5,36.5,3893,500,0,886,0.859,1
3,988996,37,rpm,18,351,36.5,36.5,3893,500,0,886,0.86,1
3,989016,37,rpm,13,351,36.5,36.5,3893,500,0,886,0.86,1
3,989037,37,rpm,31,351,36.5,36.5,3893,500,0,886,0.86,1
3,989058,37,rpm,227,351,36.5,36.5,3893,500,0,887,0.86,1
3,989078,37,rpm,581,351,36.5,36.5,3893,500,0,887,0.86,1
3,989099,37,rpm,672,351,36.5,36.5,3893,500,0,887,0.86,1
3,989119,37,rpm,703,351,36.5,36.5,3893,500,0,887,0.86,1
3,989140,37,rpm,669,351,36.5,36.5,3893,500,0,887,0.86,1
3,989160,37,rpm,582,351,36.5,36.5,3893,500,0,887,0.861,1
3,989181,37,rpm,467,351,36.5,36.5,3893,500,0,887,0.861,1
3,989202,37,rpm,377,351,36.5,36.5,3893,500,0,887,0.861,1
3,989222,37,rpm,193,351,36.5,36.5,3893,500,0,888,0.861,1
3,989243,37,rpm,28,351,36.5,36.5,3893,500,0,888,0.861,1
3,989263,37,rpm,14,351,36.5,36.5,3893,500,0,888,0.861,1
3,989284,37,rpm,18,351,36.5,36.5,3893,500,0,888,0.861,1
3,989304,37,rpm,98,351,36.5,36.5,3893,500,0,888,0.861,1
3,989325,37,rpm,426,351,36.5,36.5,3893,500,0,888,0.861,1
3,989345,37,rpm,612,351,36.5,36.5,3893,500,0,888,0.862,1
3,989366,37,rpm,675,351,36.5,36.5,3893,500,0,888,0.862,1
3,989387,37,rpm,652,351,36.5,36.5,3893,500,0,888,0.862,1
3,989407,37,rpm,602,351,36.5,36.5,3893,500,0,889,0.862,1
3,989428,37,rpm,484,351,36.5,36.5,3893,500,0,889,0.862,1
3,989448,37,rpm,400,351,36.5,36.5,3893,500,0,889,0.862,1
3,989469,37,rpm,288,351,36.5,36.5,3893,500,0,889,0.862,1
3,989490,37,rpm,35,351,36.5,36.5,3893,500,0,889,0.862,1
3,989510,37,rpm,16,351,36.5,36.5,3893,500,0,889,0.863,1
3,989531,37,rpm,13,351,36.5,36.5,3893,500,0,889,0.863,1
3,989551,37,rpm,39,351,36.5,36.5,3893,500,0,889,0.863,1
3,989572,37,rpm,220,351,36.5,36.5,3893,500,0,890,0.863,1
3,989592,37,rpm,539,351,36.5,36.5,3893,500,0,890,0.863,1
3,989613,37,rpm,741,351,36.5,36.5,3893,500,0,890,0.863,1
3,989633,37,rpm,777,351,36.5,36.5,3893,500,0,890,0.863,1
3,989654,37,rpm,692,351,36.5,36.5,3893,500,0,890,0.863,1
3,989675,37,rpm,554,351,36.5,36.5,3893,500,0,890,0.863,1
3,989695,37,rpm,408,351,36.5,36.5,3893,500,0,890,0.864,1
3,989716,37,rpm,299,351,36.5,36.5,3893,500,0,890,0.864,1
3,989736,37,rpm,208,351,36.5,36.5,3893,500,0,891,0.864,1
3,989757,37,rpm,29,351,36.5,36.5,3893,500,0,891,0.864,1
3,989777,37,rpm,14,351,36.5,36.5,3893,500,0,891,0.864,1
3,989798,37,rpm,12,351,36.5,36.5,3893,500,0,891,0.864,1
3,989818,37,rpm,44,351,36.5,36.5,3893,500,0,891,0.864,1
3,989839,37,rpm,249,351,36.5,36.5,3893,500,0,891,0.864,1
3,989859,37,rpm,530,351,36.5,36.5,3893,500,0,891,0.865,1
3,989880,37,rpm,724,351,36.5,36.5,3893,500,0,891,0.865,1
3,989900,37,rpm,717,351,36.5,36.5,3893,500,0,891,0.865,1
3,989921,37,rpm,644,351,36.5,36.5,3893,500,0,892,0.865,1
3,989942,37,rpm,496,351,36.5,36.5,3893,500,0,892,0.865,1
3,989962,37,rpm,356,351,36.5,36.5,3893,500,0,892,0.865,1
3,989983,37,rpm,295,351,36.5,36.5,3893,500,0,892,0.865,1
3,990003,37,rpm,115,351,36.5,36.5,3893,500,0,892,0.865,1
3,990024,37,rpm,21,351,36.5,36.5,3893,500,0,892,0.865,1
3,990044,37,rpm,12,351,36.5,36.5,3893,500,0,892,0.866,1
3,990065,37,rpm,20,351,36.5,36.5,3893,500,0,892,0.866,1
3,990085,37,rpm,129,351,36.5,36.5,3893,500,0,893,0.866,1
3,990106,37,rpm,461,351,36.5,36.5,3893,500,0,893,0.866,1
3,990127,37,rpm,743,351,36.5,36.5,3893,500,0,893,0.866,1
3,990147,37,rpm,807,351,36.5,36.5,3893,500,0,893,0.866,1
3,990168,37,rpm,711,351,36.5,36.5,3893,500,0,893,0.866,1
3,990188,37,rpm,569,351,36.5,36.5,3893,500,0,893,0.866,1
3,990209,37,rpm,420,351,36.5,36.5,3893,500,0,893,0.866,1
3,990229,37,rpm,293,351,36.5,36.5,3893,500,0,893,0.867,1
3,990250,37,rpm,215,351,36.5,36.5,3893,500,0,894,0.867,1
3,990271,37,rpm,35,351,36.5,36.5,3893,500,0,894,0.867,1
3,990291,37,rpm,15,351,36.5,36.5,3893,500,0,894,0.867,1
3,990312,37,rpm,11,351,36.5,36.5,3893,500,0,894,0.867,1
3,990332,37,rpm,37,351,36.5,36.5,3893,500,0,894,0.867,1
3,990353,37,rpm,263,351,36.5,36.5,3893,500,0,894,0.867,1
3,990373,37,rpm,577,351,36.5,36.5,3893,500,0,894,0.867,1
3,990394,37,rpm,659,351,36.5,36.5,3893,500,0,894,0.868,1
3,990414,37,rpm,708,351,36.5,36.5,3893,500,0,894,0.868,1
3,990435,37,rpm,666,351,36.5,36.5,3893,500,0,895,0.868,1
3,990455,37,rpm,527,351,36.5,36.5,3893,500,0,895,0.868,1
3,990476,37,rpm,404,351,36.5,36.5,3893,500,0,895,0.868,1
3,990496,37,rpm,322,351,36.5,36.5,3893,500,0,895,0.868,1
3,990517,37,rpm,81,351,36.5,36.5,3893,500,0,895,0.868,1
3,990538,37,rpm,18,351,36.5,36.5,3893,500,0,895,0.868,1
3,990558,37,rpm,13,351,36.5,36.5,3893,500,0,895,0.868,1
3,990579,37,rpm,27,351,36.5,36.5,3893,500,0,895,0.869,1
3,990599,37,rpm,200,351,36.5,36.5,3893,500,0,896,0.869,1
3,990620,37,rpm,583,351,36.5,36.5,3893,500,0,896,0.869,1
3,990640,37,rpm,679,351,36.5,36.5,3893,500,0,896,0.869,1
3,990661,37,rpm,709,351,36.5,36.5,3893,500,0,896,0.869,1
3,990682,37,rpm,676,351,36.5,36.5,3893,500,0,896,0.869,1
3,990702,37,rpm,595,351,36.5,36.5,3893,500,0,896,0.869,1
3,990723,37,rpm,476,351,36.5,36.5,3893,500,0,896,0.869,1
3,990743,37,rpm,383,351,36.5,36.5,3893,500,0,896,0.87,1
3,990764,37,rpm,218,351,36.5,36.5,3893,500,0,897,0.87,1
3,990784,37,rpm,29,351,36.5,36.5,3893,500,0,897,0.87,1
3,990805,37,rpm,14,351,36.5,36.5,3893,500,0,897,0.87,1
3,990825,37,rpm,17,351,36.5,36.5,3893,500,0,897,0.87,1
3,990846,37,rpm,84,351,36.5,36.5,3893,500,0,897,0.87,1
3,990867,37,rpm,401,351,36.5,36.5,3893,500,0,897,0.87,1
3,990887,37,rpm,611,351,36.5,36.5,3893,500,0,897,0.87,1
3,990908,37,rpm,675,351,36.5,36.5,3893,500,0,897,0.87,1
3,990928,37,rpm,647,351,36.5,36.5,3893,500,0,898,0.871,1
3,990949,37,rpm,613,351,36.5,36.5,3893,500,0,898,0.871,1
3,990969,37,rpm,486,351,36.5,36.5,3893,500,0,898,0.871,1
3,990990,37,rpm,402,351,36.5,36.5,3893,500,0,898,0.871,1
3,991010,37,rpm,305,351,36.5,36.5,3893,500,0,898,0.871,1
3,991031,37,rpm,42,351,36.5,36.5,3893,500,0,898,0.871,1
3,991052,37,rpm,17,351,36.5,36.5,3893,500,0,898,0.871,1
3,991072,37,rpm,13,351,36.5,36.5,3893,500,0,898,0.871,1
3,991093,37,rpm,34,351,36.5,36.5,3893,500,0,898,0.872,1
3,991113,37,rpm,197,351,36.5,36.5,3893,500,0,899,0.872,1
3,991134,37,rpm,507,351,36.5,36.5,3893,500,0,899,0.872,1
3,991154,37,rpm,723,351,36.5,36.5,3893,500,0,899,0.872,1
3,991175,37,rpm,788,351,36.5,36.5,3893,500,0,899,0.872,1
3,991195,37,rpm,712,351,36.5,36.5,3893,500,0,899,0.872,1
3,991216,37,rpm,571,351,36.5,36.5,3893,500,0,899,0.872,1
3,991237,37,rpm,413,351,36.5,36.5,3893,500,0,899,0.872,1
3,991257,37,rpm,301,351,36.5,36.5,3893,500,0,899,0.872,1
3,991278,37,rpm,226,351,36.5,36.5,3893,500,0,900,0.873,1
3,991298,37,rpm,32,351,36.5,36.5,3893,500,0,900,0.873,1
3,991319,37,rpm,14,351,36.5,36.5,3893,500,0,900,0.873,1
3,991339,37,rpm,12,351,36.5,36.5,3893,500,0,900,0.873,1
3,991360,37,rpm,40,351,36.5,36.5,3893,500,0,900,0.873,1
3,991381,37,rpm,230,351,36.5,36.5,3893,500,0,900,0.873,1
3,991401,37,rpm,532,351,36.5,36.5,3893,500,0,900,0.873,1
3,991422,37,rpm,743,351,36.5,36.5,3893,500,0,900,0.873,1
3,991442,37,rpm,738,351,36.5,36.5,3893,500,0,901,0.873,1
3,991463,37,rpm,655,351,36.5,36.5,3893,500,0,901,0.874,1
3,991483,37,rpm,510,351,36.5,36.5,3893,500,0,901,0.874,1
3,991504,37,rpm,359,351,36.5,36.5,3893,500,0,901,0.874,1
3,991525,37,rpm,285,351,36.5,36.5,3893,500,0,901,0.874,1
3,991545,37,rpm,136,351,36.5,36.5,3893,500,0,901,0.874,1
3,991566,37,rpm,23,351,36.5,36.5,3893,500,0,901,0.874,1
3,991586,37,rpm,12,351,36.5,36.5,3893,500,0,901,0.874,1
