t,sp,unit,r_flw,f_flw,rpm_cmd,rpm_sp,sps,top,cal%,vol_uL,mass_g,pumpOn,mitos,,sensirion_ul_AVG,mitos_ul_AVG,weighed_mass_g,flow_box_weight_g,,sensirion_ul_CV_raw,sensirion_ul_CV_filtered,mitos_ul_CV
1193302,500,uL/min,334,504,9.8,5,1042,1873,0,7436,7.213,1,,,,,,,,,,
1193324,500,uL/min,523,503,9.8,5,1042,1873,0,7437,7.214,1,,,,,,,,,,
1193345,500,uL/min,821,503,9.8,5,1042,1873,0,7437,7.214,1,,,,,,,,,,
1193366,500,uL/min,509,503,9.8,5,1042,1873,0,7437,7.214,1,,,,,,,,,,
1193387,500,uL/min,479,503,9.8,5,1042,1873,0,7437,7.214,1,,,,,,,,,,
1193408,500,uL/min,896,503,9.8,5,1042,1873,0,7437,7.214,1,,,,,,,,,,
1193429,500,uL/min,982,503,9.8,5,1042,1873,0,7438,7.214,1,,,,,,,,,,
1193450,500,uL/min,644,503,9.8,5,1042,1873,0,7438,7.215,1,,,,,,,,,,
1193471,500,uL/min,754,503,9.8,5,1042,1873,0,7438,7.215,1,,,,,,,,,,
1193493,500,uL/min,1291,503,9.8,5,1042,1873,0,7438,7.215,1,,,,,,,,,,
1193514,500,uL/min,940,503,9.8,5,1042,1873,0,7438,7.215,1,,,,,,,,,,
1193535,500,uL/min,684,503,9.8,5,1042,1873,0,7438,7.215,1,,,,,,,,,,
1193556,500,uL/min,790,503,9.8,5,1043,1872,0,7439,7.215,1,,,,,,,,,,
1193577,500,uL/min,1246,503,9.8,5,1043,1872,0,7439,7.216,1,,,,,,,,,,
1193598,500,uL/min,778,503,9.8,5,1043,1872,0,7439,7.216,1,,,,,,,,,,
1193619,500,uL/min,746,503,9.8,5,1043,1872,0,7439,7.216,1,,,,,,,,,,
1193640,500,uL/min,994,503,9.8,5,1043,1872,0,7439,7.216,1,,,,,,,,,,
1193661,500,uL/min,1242,503,9.8,5,1043,1872,0,7439,7.216,1,,,,,,,,,,
1193683,500,uL/min,719,503,9.8,5,1043,1872,0,7440,7.216,1,,,,,,,,,,
1193704,500,uL/min,692,503,9.8,5,1043,1872,0,7440,7.217,1,,,,,,,,,,
1193725,500,uL/min,1118,503,9.8,5,1043,1872,0,7440,7.217,1,,,,,,,,,,
1193746,500,uL/min,992,502,9.8,5,1043,1872,0,7440,7.217,1,,,,,,,,,,
1193767,500,uL/min,564,502,9.8,5,1043,1871,0,7440,7.217,1,,,,,,,,,,
1193788,500,uL/min,671,502,9.8,5,1043,1871,0,7441,7.217,1,,,,,,,,,,
1193809,500,uL/min,1010,502,9.8,5,1043,1871,0,7441,7.218,1,,,,,,,,,,
1193830,500,uL/min,649,502,9.8,5,1043,1871,0,7441,7.218,1,,,,,,,,,,
1193851,500,uL/min,553,502,9.8,5,1043,1871,0,7441,7.218,1,,,,,,,,,,
1193873,500,uL/min,572,502,9.8,5,1043,1871,0,7441,7.218,1,,,,,,,,,,
1193894,500,uL/min,724,502,9.8,5,1043,1871,0,7441,7.218,1,,,,,,,,,,
1193915,500,uL/min,383,502,9.8,5,1043,1871,0,7442,7.218,1,,,,,,,,,,
1193936,500,uL/min,427,502,9.8,5,1043,1871,0,7442,7.219,1,,,,,,,,,,
1193957,500,uL/min,518,502,9.8,5,1043,1871,0,7442,7.219,1,,,,,,,,,,
1193978,500,uL/min,500,502,9.8,5,1043,1871,0,7442,7.219,1,,,,,,,,,,
1193999,500,uL/min,219,502,9.8,5,1043,1871,0,7442,7.219,1,,,,,,,,,,
1194020,500,uL/min,-681,502,9.8,5,1043,1871,0,7442,7.219,1,,,,,,,,,,
1194042,500,uL/min,-285,501,9.8,5,1043,1871,0,7443,7.219,1,,,,,,,,,,
1194063,500,uL/min,-479,501,9.8,5,1043,1871,0,7443,7.22,1,,,,,,,,,,
1194084,500,uL/min,-9,501,9.8,5,1043,1871,0,7443,7.22,1,,,,,,,,,,
1194105,500,uL/min,11,501,9.8,5,1043,1871,0,7443,7.22,1,,,,,,,,,,
1194126,500,uL/min,-108,501,9.8,5,1043,1871,0,7443,7.22,1,,,,,,,,,,
1194147,500,uL/min,-119,501,9.8,5,1043,1871,0,7444,7.22,1,,,,,,,,,,
1194168,500,uL/min,-21,501,9.8,5,1043,1871,0,7444,7.22,1,,,,,,,,,,
1194189,500,uL/min,7,501,9.8,5,1043,1871,0,7444,7.221,1,,,,,,,,,,
1194211,500,uL/min,29,501,9.8,5,1043,1871,0,7444,7.221,1,,,,,,,,,,
1194232,500,uL/min,72,501,9.8,5,1043,1871,0,7444,7.221,1,,,,,,,,,,
1194253,500,uL/min,235,501,9.8,5,1043,1871,0,7444,7.221,1,,,,,,,,,,
1194274,500,uL/min,460,501,9.8,5,1043,1871,0,7445,7.221,1,,,,,,,,,,
1194295,500,uL/min,751,501,9.8,5,1043,1871,0,7445,7.221,1,,,,,,,,,,
1194316,500,uL/min,429,501,9.8,5,1043,1871,0,7445,7.222,1,,,,,,,,,,
1194337,500,uL/min,459,501,9.8,5,1043,1871,0,7445,7.222,1,,,,,,,,,,
1194358,500,uL/min,893,501,9.8,5,1043,1871,0,7445,7.222,1,,,,,,,,,,
1194379,500,uL/min,954,501,9.8,5,1043,1871,0,7445,7.222,1,,,,,,,,,,
1194401,500,uL/min,605,501,9.8,5,1043,1871,0,7446,7.222,1,,,,,,,,,,
1194422,500,uL/min,645,501,9.8,5,1043,1871,0,7446,7.222,1,,,,,,,,,,
1194443,500,uL/min,1317,501,9.8,5,1043,1871,0,7446,7.223,1,,,,,,,,,,
1194464,500,uL/min,847,501,9.8,5,1043,1871,0,7446,7.223,1,,,,,,,,,,
1194485,500,uL/min,731,501,9.8,5,1043,1871,0,7446,7.223,1,,,,,,,,,,
1194506,500,uL/min,926,500,9.8,5,1043,1871,0,7447,7.223,1,,,,,,,,,,
1194527,500,uL/min,1116,500,9.8,5,1043,1871,0,7447,7.223,1,,,,,,,,,,
1194548,500,uL/min,684,500,9.8,5,1043,1871,0,7447,7.223,1,,,,,,,,,,
1194570,500,uL/min,731,500,9.8,5,1043,1871,0,7447,7.224,1,,,,,,,,,,
1194591,500,uL/min,1116,500,9.8,5,1043,1871,0,7447,7.224,1,,,,,,,,,,
1194612,500,uL/min,1281,500,9.8,5,1044,1870,0,7447,7.224,1,,,,,,,,,,
1194633,500,uL/min,734,500,9.8,5,1044,1870,0,7448,7.224,1,,,,,,,,,,
1194654,500,uL/min,616,500,9.8,5,1044,1870,0,7448,7.224,1,,,,,,,,,,
1194675,500,uL/min,1148,500,9.8,5,1044,1870,0,7448,7.225,1,,,,,,,,,,
1194696,500,uL/min,906,500,9.8,5,1044,1870,0,7448,7.225,1,,,,,,,,,,
1194717,500,uL/min,615,500,9.8,5,1044,1870,0,7448,7.225,1,,,,,,,,,,
1194738,500,uL/min,694,500,9.8,5,1044,1870,0,7448,7.225,1,,,,,,,,,,
1194759,500,uL/min,1031,500,9.8,5,1044,1870,0,7449,7.225,1,,,,,,,,,,
1194781,500,uL/min,576,500,9.8,5,1044,1870,0,7449,7.225,1,,,,,,,,,,
1194802,500,uL/min,625,500,9.8,5,1044,1870,0,7449,7.226,1,,,,,,,,,,
1194823,500,uL/min,694,500,9.8,5,1044,1870,0,7449,7.226,1,,,,,,,,,,
1194844,500,uL/min,756,500,9.8,5,1044,1870,0,7449,7.226,1,,,,,,,,,,
1194865,500,uL/min,403,500,9.8,5,1044,1870,0,7450,7.226,1,,,,,,,,,,
1194886,500,uL/min,444,500,9.8,5,1044,1870,0,7450,7.226,1,,,,,,,,,,
1194907,500,uL/min,596,500,9.8,5,1044,1870,0,7450,7.226,1,,,,,,,,,,
1194928,500,uL/min,501,500,9.8,5,1044,1870,0,7450,7.227,1,,,,,,,,,,
1194949,500,uL/min,317,500,9.8,5,1044,1870,0,7450,7.227,1,,,,,,,,,,
1194970,500,uL/min,284,500,9.8,5,1044,1870,0,7450,7.227,1,,,,,,,,,,
1194991,500,uL/min,-1101,500,9.8,5,1044,1870,0,7451,7.227,1,,,,,,,,,,
1195013,500,uL/min,-304,499,9.8,5,1044,1870,0,7451,7.227,1,,,,,,,,,,
1195034,500,uL/min,-77,499,9.8,5,1044,1870,0,7451,7.227,1,,,,,,,,,,
1195055,500,uL/min,7,499,9.8,5,1044,1870,0,7451,7.228,1,,,,,,,,,,
1195076,500,uL/min,-17,499,9.8,5,1044,1870,0,7451,7.228,1,,,,,,,,,,
1195097,500,uL/min,-120,499,9.8,5,1044,1870,0,7451,7.228,1,,,,,,,,,,
1195118,500,uL/min,-61,499,9.8,5,1044,1870,0,7452,7.228,1,,,,,,,,,,
1195139,500,uL/min,-22,499,9.8,5,1044,1870,0,7452,7.228,1,,,,,,,,,,
1195160,500,uL/min,2,499,9.8,5,1044,1870,0,7452,7.228,1,,,,,,,,,,
1195182,500,uL/min,30,499,9.8,5,1044,1870,0,7452,7.229,1,,,,,,,,,,
1195203,500,uL/min,126,499,9.8,5,1044,1870,0,7452,7.229,1,,,,,,,,,,
1195224,500,uL/min,352,499,9.8,5,1044,1870,0,7453,7.229,1,,,,,,,,,,
1195245,500,uL/min,469,499,9.8,5,1044,1870,0,7453,7.229,1,,,,,,,,,,
1195266,500,uL/min,398,499,9.8,5,1044,1870,0,7453,7.229,1,,,,,,,,,,
1195287,500,uL/min,554,499,9.8,5,1044,1870,0,7453,7.229,1,,,,,,,,,,
1195308,500,uL/min,876,499,9.8,5,1044,1870,0,7453,7.23,1,,,,,,,,,,
1195329,500,uL/min,824,499,9.8,5,1044,1870,0,7453,7.23,1,,,,,,,,,,
1195351,500,uL/min,523,499,9.8,5,1043,1871,0,7454,7.23,1,,,,,,,,,,
1195372,500,uL/min,758,499,9.8,5,1043,1871,0,7454,7.23,1,,,,,,,,,,
1195393,500,uL/min,1293,500,9.8,5,1043,1871,0,7454,7.23,1,,,,,,,,,,
1195414,500,uL/min,814,500,9.8,5,1043,1871,0,7454,7.23,1,,,,,,,,,,
1195435,500,uL/min,790,500,9.8,5,1043,1871,0,7454,7.231,1,,,,,,,,,,
1195456,500,uL/min,925,500,9.8,5,1043,1871,0,7454,7.231,1,,,,,,,,,,
1195477,500,uL/min,1079,500,9.8,5,1043,1871,0,7455,7.231,1,,,,,,,,,,
1195498,500,uL/min,705,500,9.8,5,1043,1871,0,7455,7.231,1,,,,,,,,,,
1195519,500,uL/min,695,500,9.8,5,1043,1871,0,7455,7.231,1,,,,,,,,,,
1195540,500,uL/min,1187,500,9.8,5,1043,1871,0,7455,7.232,1,,,,,,,,,,
1195562,500,uL/min,1156,500,9.8,5,1043,1871,0,7455,7.232,1,,,,,,,,,,
1195583,500,uL/min,709,500,9.8,5,1043,1871,0,7456,7.232,1,,,,,,,,,,
1195604,500,uL/min,694,500,9.8,5,1043,1871,0,7456,7.232,1,,,,,,,,,,
1195625,500,uL/min,1192,500,9.8,5,1043,1871,0,7456,7.232,1,,,,,,,,,,
1195646,500,uL/min,822,500,9.8,5,1043,1871,0,7456,7.232,1,,,,,,,,,,
1195667,500,uL/min,757,500,9.8,5,1043,1871,0,7456,7.233,1,,,,,,,,,,
1195688,500,uL/min,732,500,9.8,5,1043,1871,0,7456,7.233,1,,,,,,,,,,
1195710,500,uL/min,1062,500,9.8,5,1043,1871,0,7457,7.233,1,,,,,,,,,,
1195731,500,uL/min,555,500,9.8,5,1043,1871,0,7457,7.233,1,,,,,,,,,,
1195752,500,uL/min,586,500,9.8,5,1043,1871,0,7457,7.233,1,,,,,,,,,,
1195773,500,uL/min,766,500,9.8,5,1043,1871,0,7457,7.233,1,,,,,,,,,,
1195794,500,uL/min,793,500,9.8,5,1043,1871,0,7457,7.234,1,,,,,,,,,,
1195815,500,uL/min,402,500,9.8,5,1043,1871,0,7457,7.234,1,,,,,,,,,,
1195836,500,uL/min,428,500,9.8,5,1043,1871,0,7458,7.234,1,,,,,,,,,,
1195857,500,uL/min,604,500,9.8,5,1043,1871,0,7458,7.234,1,,,,,,,,,,
1195878,500,uL/min,466,500,9.8,5,1043,1871,0,7458,7.234,1,,,,,,,,,,
1195899,500,uL/min,323,500,9.8,5,1043,1871,0,7458,7.234,1,,,,,,,,,,
1195920,500,uL/min,346,500,9.8,5,1043,1871,0,7458,7.235,1,,,,,,,,,,
1195942,500,uL/min,-327,500,9.8,5,1043,1871,0,7459,7.235,1,,,,,,,,,,
1195963,500,uL/min,-1550,500,9.8,5,1043,1871,0,7459,7.235,1,,,,,,,,,,
1195984,500,uL/min,-358,500,9.8,5,1043,1872,0,7459,7.235,1,,,,,,,,,,
1196005,500,uL/min,-85,500,9.8,5,1043,1872,0,7459,7.235,1,,,,,,,,,,
1196026,500,uL/min,-16,500,9.8,5,1043,1872,0,7459,7.235,1,,,,,,,,,,
1196047,500,uL/min,-82,500,9.8,5,1043,1872,0,7459,7.236,1,,,,,,,,,,
1196069,500,uL/min,-110,500,9.8,5,1043,1872,0,7460,7.236,1,,,,,,,,,,
1196090,500,uL/min,-67,500,9.8,5,1042,1873,0,7460,7.236,1,,,,,,,,,,
1196111,500,uL/min,-17,500,9.8,5,1042,1873,0,7460,7.236,1,,,,,,,,,,
1196132,500,uL/min,12,500,9.8,5,1042,1873,0,7460,7.236,1,,,,,,,,,,
1196153,500,uL/min,67,500,9.8,5,1042,1873,0,7460,7.236,1,,,,,,,,,,
1196174,500,uL/min,292,500,9.8,5,1042,1873,0,7460,7.237,1,,,,,,,,,,
1196195,500,uL/min,342,501,9.8,5,1042,1873,0,7461,7.237,1,,,,,,,,,,
1196216,500,uL/min,359,501,9.8,5,1042,1873,0,7461,7.237,1,,,,,,,,,,
1196238,500,uL/min,640,501,9.8,5,1042,1873,0,7461,7.237,1,,,,,,,,,,
1196259,500,uL/min,983,501,9.8,5,1042,1873,0,7461,7.237,1,,,,,,,,,,
1196280,500,uL/min,575,501,9.8,5,1042,1873,0,7461,7.237,1,,,,,,,,,,
1196301,500,uL/min,564,501,9.8,5,1042,1874,0,7462,7.238,1,,,,,,,,,,
1196322,500,uL/min,892,501,9.8,5,1042,1874,0,7462,7.238,1,,,,,,,,,,
1196343,500,uL/min,1217,501,9.8,5,1042,1874,0,7462,7.238,1,,,,,,,,,,
1196364,500,uL/min,783,501,9.8,5,1042,1874,0,7462,7.238,1,,,,,,,,,,
1196385,500,uL/min,728,501,9.8,5,1042,1874,0,7462,7.238,1,,,,,,,,,,
1196406,500,uL/min,1090,501,9.8,5,1042,1874,0,7462,7.239,1,,,,,,,,,,
1196428,500,uL/min,1087,501,9.8,5,1042,1874,0,7463,7.239,1,,,,,,,,,,
1196449,500,uL/min,652,501,9.8,5,1042,1874,0,7463,7.239,1,,,,,,,,,,
1196470,500,uL/min,694,501,9.8,5,1042,1874,0,7463,7.239,1,,,,,,,,,,
1196491,500,uL/min,1124,501,9.8,5,1042,1874,0,7463,7.239,1,,,,,,,,,,
1196512,500,uL/min,1039,501,9.8,5,1042,1874,0,7463,7.239,1,,,,,,,,,,
1196533,500,uL/min,668,501,9.8,5,1042,1874,0,7463,7.24,1,,,,,,,,,,
1196554,500,uL/min,735,502,9.8,5,1042,1874,0,7464,7.24,1,,,,,,,,,,
1196575,500,uL/min,1247,502,9.8,5,1042,1874,0,7464,7.24,1,,,,,,,,,,
1196596,500,uL/min,707,502,9.8,5,1042,1874,0,7464,7.24,1,,,,,,,,,,
1196618,500,uL/min,733,502,9.8,5,1041,1875,0,7464,7.24,1,,,,,,,,,,
1196639,500,uL/min,914,502,9.8,5,1041,1875,0,7464,7.24,1,,,,,,,,,,
1196660,500,uL/min,1039,502,9.8,5,1041,1875,0,7465,7.241,1,,,,,,,,,,
1196681,500,uL/min,558,502,9.8,5,1041,1875,0,7465,7.241,1,,,,,,,,,,
1196702,500,uL/min,608,502,9.8,5,1041,1875,0,7465,7.241,1,,,,,,,,,,
1196723,500,uL/min,892,502,9.8,5,1041,1875,0,7465,7.241,1,,,,,,,,,,
1196744,500,uL/min,729,502,9.8,5,1041,1875,0,7465,7.241,1,,,,,,,,,,
1196766,500,uL/min,429,502,9.8,5,1041,1875,0,7465,7.241,1,,,,,,,,,,
1196787,500,uL/min,485,502,9.8,5,1041,1875,0,7466,7.242,1,,,,,,,,,,
1196808,500,uL/min,669,502,9.8,5,1041,1875,0,7466,7.242,1,,,,,,,,,,
1196829,500,uL/min,384,502,9.8,5,1041,1875,0,7466,7.242,1,,,,,,,,,,
1196850,500,uL/min,377,502,9.8,5,1041,1875,0,7466,7.242,1,,,,,,,,,,
1196871,500,uL/min,400,502,9.8,5,1041,1875,0,7466,7.242,1,,,,,,,,,,
1196892,500,uL/min,236,502,9.8,5,1041,1875,0,7466,7.242,1,,,,,,,,,,
1196913,500,uL/min,-1641,502,9.8,5,1041,1875,0,7467,7.243,1,,,,,,,,,,
1196934,500,uL/min,-121,502,9.8,5,1041,1876,0,7467,7.243,1,,,,,,,,,,
1196956,500,uL/min,-125,502,9.8,5,1041,1876,0,7467,7.243,1,,,,,,,,,,
1196977,500,uL/min,-4,502,9.8,5,1041,1876,0,7467,7.243,1,,,,,,,,,,
1196998,500,uL/min,-37,503,9.8,5,1041,1876,0,7467,7.243,1,,,,,,,,,,
1197019,500,uL/min,-139,503,9.8,5,1041,1876,0,7468,7.243,1,,,,,,,,,,
1197040,500,uL/min,-100,503,9.8,5,1041,1876,0,7468,7.244,1,,,,,,,,,,
1197061,500,uL/min,-20,503,9.8,5,1041,1876,0,7468,7.244,1,,,,,,,,,,
1197082,500,uL/min,10,503,9.8,5,1041,1876,0,7468,7.244,1,,,,,,,,,,
1197104,500,uL/min,29,503,9.8,5,1041,1876,0,7468,7.244,1,,,,,,,,,,
1197125,500,uL/min,164,503,9.8,5,1041,1876,0,7468,7.244,1,,,,,,,,,,
1197146,500,uL/min,249,503,9.8,5,1040,1877,0,7469,7.245,1,,,,,,,,,,
1197167,500,uL/min,374,503,9.8,5,1040,1877,0,7469,7.245,1,,,,,,,,,,
1197188,500,uL/min,624,503,9.8,5,1040,1877,0,7469,7.245,1,,,,,,,,,,
1197209,500,uL/min,777,503,9.8,5,1040,1877,0,7469,7.245,1,,,,,,,,,,
1197230,500,uL/min,468,503,9.8,5,1040,1877,0,7469,7.245,1,,,,,,,,,,
1197251,500,uL/min,663,503,9.8,5,1040,1877,0,7469,7.245,1,,,,,,,,,,
1197272,500,uL/min,1006,503,9.8,5,1040,1877,0,7470,7.246,1,,,,,,,,,,
1197294,500,uL/min,1166,503,9.8,5,1040,1877,0,7470,7.246,1,,,,,,,,,,
1197315,500,uL/min,687,503,9.8,5,1040,1877,0,7470,7.246,1,,,,,,,,,,
1197336,500,uL/min,639,503,9.8,5,1040,1877,0,7470,7.246,1,,,,,,,,,,
1197357,500,uL/min,1299,503,9.7,5,1039,1878,0,7470,7.246,1,,,,,,,,,,
1197378,500,uL/min,789,503,9.7,5,1039,1878,0,7471,7.246,1,,,,,,,,,,
1197399,500,uL/min,749,503,9.7,5,1039,1878,0,7471,7.247,1,,,,,,,,,,
1197420,500,uL/min,847,504,9.7,5,1039,1878,0,7471,7.247,1,,,,,,,,,,
1197441,500,uL/min,1139,504,9.7,5,1039,1878,0,7471,7.247,1,,,,,,,,,,
1197462,500,uL/min,659,504,9.7,5,1039,1878,0,7471,7.247,1,,,,,,,,,,
1197484,500,uL/min,743,504,9.7,5,1039,1878,0,7471,7.247,1,,,,,,,,,,
1197505,500,uL/min,987,504,9.7,5,1039,1878,0,7472,7.247,1,,,,,,,,,,
1197526,500,uL/min,1168,504,9.7,5,1039,1878,0,7472,7.248,1,,,,,,,,,,
1197547,500,uL/min,691,504,9.7,5,1039,1878,0,7472,7.248,1,,,,,,,,,,
1197568,500,uL/min,635,504,9.7,5,1039,1878,0,7472,7.248,1,,,,,,,,,,
1197589,500,uL/min,1159,504,9.7,5,1039,1878,0,7472,7.248,1,,,,,,,,,,
1197610,500,uL/min,746,504,9.7,5,1039,1878,0,7472,7.248,1,,,,,,,,,,
1197631,500,uL/min,663,504,9.7,5,1039,1878,0,7473,7.248,1,,,,,,,,,,
1197652,500,uL/min,751,504,9.7,5,1039,1878,0,7473,7.249,1,,,,,,,,,,
1197673,500,uL/min,1012,504,9.7,5,1039,1878,0,7473,7.249,1,,,,,,,,,,
1197695,500,uL/min,523,504,9.7,5,1039,1878,0,7473,7.249,1,,,,,,,,,,
1197716,500,uL/min,537,504,9.7,5,1039,1878,0,7473,7.249,1,,,,,,,,,,
1197737,500,uL/min,683,504,9.7,5,1039,1878,0,7474,7.249,1,,,,,,,,,,
1197758,500,uL/min,658,504,9.7,5,1039,1878,0,7474,7.249,1,,,,,,,,,,
1197779,500,uL/min,346,504,9.7,5,1039,1878,0,7474,7.25,1,,,,,,,,,,
1197800,500,uL/min,416,504,9.7,5,1039,1878,0,7474,7.25,1,,,,,,,,,,
1197821,500,uL/min,498,504,9.7,5,1039,1878,0,7474,7.25,1,,,,,,,,,,
1197842,500,uL/min,214,504,9.7,5,1039,1878,0,7474,7.25,1,,,,,,,,,,
1197863,500,uL/min,-939,504,9.7,5,1039,1878,0,7475,7.25,1,,,,,,,,,,
1197884,500,uL/min,-304,504,9.7,5,1039,1878,0,7475,7.251,1,,,,,,,,,,
1197905,500,uL/min,-85,504,9.7,5,1039,1878,0,7475,7.251,1,,,,,,,,,,
1197927,500,uL/min,4,504,9.7,5,1039,1878,0,7475,7.251,1,,,,,,,,,,
1197948,500,uL/min,-69,504,9.7,5,1039,1878,0,7475,7.251,1,,,,,,,,,,
1197969,500,uL/min,-145,504,9.7,5,1039,1878,0,7475,7.251,1,,,,,,,,,,
1197990,500,uL/min,-83,504,9.7,5,1039,1879,0,7476,7.251,1,,,,,,,,,,
1198011,500,uL/min,-19,504,9.7,5,1039,1879,0,7476,7.252,1,,,,,,,,,,
1198032,500,uL/min,-10,504,9.7,5,1039,1879,0,7476,7.252,1,,,,,,,,,,
1198053,500,uL/min,4,504,9.7,5,1039,1879,0,7476,7.252,1,,,,,,,,,,
1198074,500,uL/min,61,504,9.7,5,1039,1879,0,7476,7.252,1,,,,,,,,,,
1198096,500,uL/min,172,504,9.7,5,1039,1879,0,7477,7.252,1,,,,,,,,,,
1198117,500,uL/min,365,504,9.7,5,1039,1879,0,7477,7.252,1,,,,,,,,,,
1198138,500,uL/min,614,504,9.7,5,1039,1879,0,7477,7.253,1,,,,,,,,,,
1198159,500,uL/min,435,504,9.7,5,1039,1879,0,7477,7.253,1,,,,,,,,,,
1198180,500,uL/min,557,504,9.7,5,1039,1879,0,7477,7.253,1,,,,,,,,,,
1198201,500,uL/min,811,504,9.7,5,1039,1879,0,7477,7.253,1,,,,,,,,,,
1198222,500,uL/min,970,504,9.7,5,1039,1879,0,7478,7.253,1,,,,,,,,,,
1198243,500,uL/min,620,504,9.7,5,1039,1879,0,7478,7.253,1,,,,,,,,,,
1198264,500,uL/min,658,504,9.7,5,1039,1879,0,7478,7.254,1,,,,,,,,,,
1198286,500,uL/min,1141,504,9.7,5,1039,1879,0,7478,7.254,1,,,,,,,,,,
1198307,500,uL/min,1169,504,9.7,5,1039,1879,0,7478,7.254,1,,,,,,,,,,
1198328,500,uL/min,756,504,9.7,5,1039,1879,0,7478,7.254,1,,,,,,,,,,
1198349,500,uL/min,652,504,9.7,5,1039,1879,0,7479,7.254,1,,,,,,,,,,
1198370,500,uL/min,1192,504,9.7,5,1039,1879,0,7479,7.254,1,,,,,,,,,,
1198391,500,uL/min,802,504,9.7,5,1039,1879,0,7479,7.255,1,,,,,,,,,,
1198412,500,uL/min,700,504,9.7,5,1039,1879,0,7479,7.255,1,,,,,,,,,,
1198433,500,uL/min,819,504,9.7,5,1039,1879,0,7479,7.255,1,,,,,,,,,,
1198454,500,uL/min,1222,504,9.7,5,1039,1879,0,7480,7.255,1,,,,,,,,,,
1198476,500,uL/min,768,504,9.7,5,1039,1879,0,7480,7.255,1,,,,,,,,,,
1198497,500,uL/min,695,504,9.7,5,1039,1879,0,7480,7.256,1,,,,,,,,,,
1198518,500,uL/min,1057,504,9.7,5,1039,1879,0,7480,7.256,1,,,,,,,,,,
1198539,500,uL/min,1100,504,9.7,5,1039,1879,0,7480,7.256,1,,,,,,,,,,
1198560,500,uL/min,653,504,9.7,5,1039,1879,0,7480,7.256,1,,,,,,,,,,
1198581,500,uL/min,639,504,9.7,5,1039,1879,0,7481,7.256,1,,,,,,,,,,
1198602,500,uL/min,1016,504,9.7,5,1039,1879,0,7481,7.256,1,,,,,,,,,,
1198623,500,uL/min,886,504,9.7,5,1039,1879,0,7481,7.257,1,,,,,,,,,,
1198644,500,uL/min,539,504,9.7,5,1039,1879,0,7481,7.257,1,,,,,,,,,,
1198665,500,uL/min,571,504,9.7,5,1039,1879,0,7481,7.257,1,,,,,,,,,,
1198687,500,uL/min,867,504,9.7,5,1039,1879,0,7482,7.257,1,,,,,,,,,,
1198708,500,uL/min,421,504,9.7,5,1039,1879,0,7482,7.257,1,,,,,,,,,,
1198729,500,uL/min,445,504,9.7,5,1039,1879,0,7482,7.257,1,,,,,,,,,,
1198750,500,uL/min,543,504,9.7,5,1039,1879,0,7482,7.258,1,,,,,,,,,,
1198771,500,uL/min,498,504,9.7,5,1039,1879,0,7482,7.258,1,,,,,,,,,,
1198792,500,uL/min,253,504,9.7,5,1039,1879,0,7482,7.258,1,,,,,,,,,,
1198813,500,uL/min,141,504,9.7,5,1039,1879,0,7483,7.258,1,,,,,,,,,,
1198834,500,uL/min,-1672,504,9.7,5,1039,1879,0,7483,7.258,1,,,,,,,,,,
1198855,500,uL/min,-504,504,9.7,5,1039,1879,0,7483,7.258,1,,,,,,,,,,
1198877,500,uL/min,-7,504,9.7,5,1039,1879,0,7483,7.259,1,,,,,,,,,,
1198898,500,uL/min,24,504,9.7,5,1039,1879,0,7483,7.259,1,,,,,,,,,,
1198919,500,uL/min,-26,504,9.7,5,1039,1879,0,7483,7.259,1,,,,,,,,,,
1198940,500,uL/min,-134,504,9.7,5,1038,1880,0,7484,7.259,1,,,,,,,,,,
1198961,500,uL/min,-57,504,9.7,5,1038,1880,0,7484,7.259,1,,,,,,,,,,
1198982,500,uL/min,-17,504,9.7,5,1038,1880,0,7484,7.259,1,,,,,,,,,,
1199003,500,uL/min,4,504,9.7,5,1038,1880,0,7484,7.26,1,,,,,,,,,,
1199024,500,uL/min,32,504,9.7,5,1038,1880,0,7484,7.26,1,,,,,,,,,,
1199046,500,uL/min,146,504,9.7,5,1038,1880,0,7485,7.26,1,,,,,,,,,,
1199067,500,uL/min,408,504,9.7,5,1038,1880,0,7485,7.26,1,,,,,,,,,,
1199088,500,uL/min,417,504,9.7,5,1038,1880,0,7485,7.26,1,,,,,,,,,,
1199109,500,uL/min,426,504,9.7,5,1038,1880,0,7485,7.26,1,,,,,,,,,,
1199130,500,uL/min,558,504,9.7,5,1038,1880,0,7485,7.261,1,,,,,,,,,,
1199151,500,uL/min,902,504,9.7,5,1038,1880,0,7485,7.261,1,,,,,,,,,,
1199172,500,uL/min,598,504,9.7,5,1038,1880,0,7486,7.261,1,,,,,,,,,,
1199194,500,uL/min,645,504,9.7,5,1038,1880,0,7486,7.261,1,,,,,,,,,,
1199215,500,uL/min,849,504,9.7,5,1038,1880,0,7486,7.261,1,,,,,,,,,,
1199236,500,uL/min,1208,504,9.7,5,1038,1880,0,7486,7.262,1,,,,,,,,,,
1199257,500,uL/min,815,504,9.7,5,1038,1880,0,7486,7.262,1,,,,,,,,,,
1199278,500,uL/min,675,504,9.7,5,1038,1880,0,7486,7.262,1,,,,,,,,,,
1199299,500,uL/min,1062,504,9.7,5,1038,1880,0,7487,7.262,1,,,,,,,,,,
1199320,500,uL/min,1181,503,9.7,5,1038,1880,0,7487,7.262,1,,,,,,,,,,
